Title,Processor,Ram,OS,Storage,Display,Warranty,Discount Price,Original Price,Delivery,Note,Offer,Reviews,Company,ProcessorCompany,ProcessorC
ASUS Vivobook AMD R5 5600H AMD Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB512WS ...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11,512 GB SSD,40.64 cm (16 inch) Display,1 year Warranty,51990.0,74990.0,Free delivery,Bank Offer,,3.0,ASUS,AMD,AMD
MSI Creator 16 AI Studio Intel Core Ultra 9 1st Gen 185H - (64 GB/2 TB SSD/Windows 11 Home/16 GB Graph...,Intel Core Ultra 9 Processor (1st Gen),64 GB DDR5 RAM,Windows 11,2 TB SSD,40.64 cm (16 Inch) Display,2 Year Warranty Term,389990.0,436990.0,Free delivery,Save extra with combo offers,"Upto ?33,000 Off on Exchange",5.0,MSI,Intel,Intel
ASUS Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX305...,Intel Core i5 Processor (12th Gen),8 GB DDR5 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Warranty,69999.0,100945.0,Free delivery,Bank Offer,,4.0,ASUS,Intel,Intel
ASUS AMD Ryzen 7 Octa Core 6th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,AMD Ryzen 7 Octa Core Processor (6th Gen),16 GB DDR4 RAM,Windows 11 Home,1 TB SSD,43.94 cm (17.3 inch) Display,1 YEAR INTERNATIONAL,84081.0,117990.0,Free delivery,Bank Offer,,4.0,ASUS,AMD,AMD
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core AMD R5-5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Gr...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,,64419.0,99640.0,Free delivery,Bank Offer,,4.0,Lenovo,AMD,AMD
Lenovo IdeaPad 3 Intel Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) IdeaPad 3 15I...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,256 GB SSD,39.62 cm (15.6 inch) Display,Office Home and Student 2021,32858.0,62038.0,Free delivery,Bank Offer,,4.0,Lenovo,Intel,Intel
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin ...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,48990.0,91966.0,Free delivery,EOSS Special Deal,"Upto ?28,000 Off on Exchange",3.0,Lenovo,AMD,AMD
Apple 2021 Macbook Pro Apple M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MKGQ3HN/A,Apple M1 Pro Processor,16 GB Unified Memory RAM,Mac OS,1 TB SSD,36.07 cm (14.2 inch) Display,"iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",218990.0,239900.0,Free delivery,Lowest price in the year,"Upto ?33,000 Off on Exchange",4.0,Apple,Apple,Apple
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Thin and Light Lapto...,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Hardware Service,47899.0,83170.0,Free delivery,Bank Offer,,3.0,DELL,Intel,Intel
HP Spectre x360 Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) 14-eu0556TU 2 in 1 Laptop,Intel Core Ultra 7 Processor,32 GB LPDDR5X RAM,Windows 11,1 TB SSD,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite Warranty,167990.0,185479.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",4.0,HP,Intel,Intel
Ultimus Intel Celeron Dual Core N4020 - (4 GB/128 GB EMMC Storage/Windows 11 Home) NU14U3INC43BN-CS Th...,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,Windows 11,128 GB EMMC Storage,1 Year Onsite Warranty,,12990.0,24990.0,Free delivery,Bank Offer,,5.0,Ultimus,Intel,Intel
ASUS Vivobook 15X (2023) Intel Core i5 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) K3504VAB-NJ...,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,58100.0,89500.0,Free delivery,Bank Offer,,4.0,ASUS,Intel,Intel
Acer Aspire Lite Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/Windows 11 Home) AL15-51 Thin and L...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite warranty,48890.0,69990.0,Free delivery,Bank Offer,,5.0,Acer,Intel,Intel
DELL Inspiron 5430 Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) Inspiron 5430 Thin ...,Intel Core i7 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11,1 TB SSD,35.81 cm (14.1 Inch) Display,"Windows 11, Microsoft Office Home and Student 2021, McAfee® Multi Device Security 15-month subscription",81990.0,111697.0,Free delivery,Bank Offer,,4.0,DELL,Intel,Intel
HP 15s (2023) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0019TU Thin and Li...,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,46999.0,59500.0,Free delivery,Save extra with combo offers,Bank Offer,4.0,HP,Intel,Intel
Lenovo Intel Core i3 11th Gen 1115G4 - (4 GB/512 GB SSD/Windows 10 Home) V15 Thin and Light Laptop,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,Windows 10,512 GB SSD,38.1 cm (15 inch) Display,Microsoft Office Home & Student 2019,34990.0,54536.0,Free delivery,Bank Offer,,4.0,Lenovo,Intel,Intel
ASUS VivoBook 15 (2022) Intel Core i3 10th Gen 1005G1 - (4 GB/512 GB SSD/Windows 11 Home) X515JA-EJ372...,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,Office Home and Student 2021,29999.0,49990.0,Free delivery,Daily Saver,Bank Offer,3.0,ASUS,Intel,Intel
DELL Intel Core i7 12th Gen 1260P - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 16 2-in-...,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,40.64 cm (16 Inch) Touchscreen Display,1 Year Onsite Hardware Service,116990.0,157375.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",3.0,DELL,Intel,Intel
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,57990.0,86990.0,Free delivery,Lowest Price in 30 days,"Upto ?28,000 Off on Exchange",3.0,ASUS,AMD,AMD
Acer Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Aspire Lite AL15-51 Thin and Light Lap...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,1 year,29990.0,45000.0,Free delivery,Bank Offer,,3.0,Acer,Intel,Intel
Lenovo ThinkBook 14 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) 20VDA0THIH Thin ...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,35.56 cm (14 inch) Display,Microsoft Office 2021,62999.0,85444.0,Free delivery,Bank Offer,,3.0,Lenovo,Intel,Intel
AXL Intel Celeron Dual Core 9th Gen - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Lapto...,Intel Celeron Dual Core Processor (9th Gen),4 GB DDR4 RAM,Windows 11,256 GB SSD,39.62 cm (15.6 inch) Display,1 Year,17036.0,33990.0,Free delivery,Bank Offer,,4.0,AXL,Intel,Intel
HP Pavilion 14 (2023) Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Pavilion 14-DV...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,35.56 cm (14 inch) Display,Office Home and Student 2021,65490.0,75414.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",4.0,HP,Intel,Intel
MSI Katana 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,Intel Core i5 Processor (12th Gen),8 GB DDR5 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,2 Year On-Site & Carry-In Warranty,64990.0,93990.0,Free delivery,Save extra with combo offers,"Upto ?30,000 Off on Exchange",4.0,MSI,Intel,Intel
ASUS TUF Gaming F17 Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Home,512 GB SSD,43.94 cm (17.3 inch) Display,"Windows 11, Microsoft Office H&S 2021, 1 Year McAfee",55499.0,80990.0,Free delivery,Bank Offer,,4.0,ASUS,Intel,Intel
ASUS Vivobook 14 (2023) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK322...,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,42990.0,57990.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",4.0,ASUS,Intel,Intel
Lenovo IdeaPad AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN8 Thin and Light L...,AMD Ryzen 5 Quad Core Processor,8 GB LPDDR5 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,Microsoft Office Home & Student 2021,39490.0,70590.0,Free delivery,EOSS Special Deal,Bank Offer,3.0,Lenovo,AMD,AMD
ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,57990.0,86990.0,Free delivery,Lowest Price in 30 days,"Upto ?28,000 Off on Exchange",4.0,ASUS,AMD,AMD
Acer Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Aspire Lite AL15-51 Thin and Light Lap...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,1 year,29990.0,45000.0,Free delivery,Bank Offer,,4.0,Acer,Intel,Intel
Lenovo ThinkBook 14 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) 20VDA0THIH Thin ...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,35.56 cm (14 inch) Display,Microsoft Office 2021,62999.0,85444.0,Free delivery,Bank Offer,,4.0,Lenovo,Intel,Intel
Acer Aspire Lite Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) AL15-52 Thin and Ligh...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,1 TB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,46480.0,69990.0,Free delivery,Lowest price since launch,Bank Offer,3.0,Acer,Intel,Intel
Lenovo Legion Slim 5 AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVID...,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11,1 TB SSD,40.64 cm (16 inch) Display,1 Year Onsite Warranty + 1 year Legion Ultimate Support,115990.0,181890.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",3.0,Lenovo,AMD,AMD
DELL G15-5530 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Pro/6 GB Graphics/NVIDIA GeF...,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11,1 TB SSD,39.62 cm (15.6 inch) Display,,104490.0,129999.0,Free delivery,Bank Offer,,4.0,DELL,Intel,Intel
DELL G15-5530 Intel Core i5 13th Gen 13450HX - (8 GB/512 GB SSD/Windows 11 Pro/6 GB Graphics/NVIDIA Ge...,Intel Core i5 Processor (13th Gen),8 GB DDR5 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,,74990.0,96791.0,Free delivery,Bank Offer,,4.0,DELL,Intel,Intel
Lenovo Yoga Slim 7 AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Li...,Intel Core Ultra 7 Processor,32 GB LPDDR5X RAM,Windows 11,1 TB SSD,35.56 cm (14 inch) Display,1 Year Carry-in Warranty,107990.0,146890.0,Free delivery,EOSS Special Deal,"Upto ?28,000 Off on Exchange",4.0,Lenovo,Intel,Intel
Acer Aspire 3 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,"Acer Care Center, Quick Access, Acer Product Registration",30050.0,44999.0,Free delivery,Daily Saver,Bank Offer,2.0,Acer,AMD,AMD
ASUS TUF Gaming F15 with 90WHr Battery Intel H-Series Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/...,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,Windows 11,1 TB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,95899.0,155990.0,Free delivery,Bank Offer,,4.0,ASUS,Intel,Intel
Infinix Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,Windows 11,512 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty,30990.0,64990.0,Free delivery,EOSS Special Deal,"Upto ?28,000 Off on Exchange",4.0,Infinix,Intel,Intel
Lenovo Intel Intel Celeron Dual Core 4th Gen N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 14IGL05 Chrom...,Intel Celeron Dual Core Processor (4th Gen),4 GB LPDDR4 RAM,Chrome,64 GB EMMC Storage,,1 Year Warranty,18062.0,34900.0,Free delivery,Bank Offer,,4.0,Lenovo,Intel,Intel
MICROSOFT Surface Pro 9 Intel Core i7 12th Gen 1255U - (32 GB/1 TB SSD/Windows 11 Home) QLP-00014 Thin...,Intel Core i7 Processor (12th Gen),32 GB LPDDR5 RAM,Windows 11,1 TB SSD,33.02 cm (13 inch) Touchscreen Display,1 Year Carry-in Warranty,261990.0,269999.0,Free delivery,Save extra with combo offers,"Upto ?38,000 Off on Exchange",4.0,MICROSOFT,Intel,Intel
HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light L...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,Office Home and Student 2019,45600.0,69500.0,Free delivery,Bank Offer,,4.0,HP,Intel,Intel
Lenovo IdeaPad 3 Intel Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin a...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,50990.0,97890.0,Free delivery,Bank Offer,,3.0,Lenovo,Intel,Intel
Apple 2023 Macbook Air Apple M2 - (8 GB/256 GB SSD/macOS Ventura) MQKP3HN/A,Apple M2 Processor,8 GB Unified Memory RAM,Mac OS,256 GB SSD,38.86 cm (15.3 Inch) Display,"Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos",122990.0,134900.0,Free delivery,Save extra with combo offers,"Upto ?33,000 Off on Exchange",3.0,Apple,Apple,Apple
ASUS Vivobook S15 OLED Intel EVO H-Series Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11...,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,73990.0,116990.0,Free delivery,Lowest Price in 30 days,"Upto ?28,000 Off on Exchange",3.0,ASUS,Intel,Intel
ASUS TUF Gaming A17 with 90Whr Battery AMD Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 1...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11,512 GB SSD,43.94 cm (17.3 Inch) Display,1 Year Onsite Warranty,52990.0,71990.0,Free delivery,Bank Offer,,3.0,ASUS,AMD,AMD
Lenovo Legion 7i Intel Core i7 10th Gen 10875H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA ...,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,Windows 10,1 TB SSD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019,126590.0,279890.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",3.0,Lenovo,Intel,Intel
ASUS VivoBook K15 OLED (2022) AMD Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 1...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,Office Home and Student 2021,52100.0,78990.0,Free delivery,Bank Offer,,4.0,ASUS,AMD,AMD
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ2738TU Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,33390.0,41600.0,Free delivery,Save extra with combo offers,Bank Offer,4.0,HP,Intel,Intel
DELL Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Lapt...,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11,1 TB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Hardware Service,66490.0,92863.0,Free delivery,Bank Offer,,4.0,DELL,Intel,Intel
Lenovo LOQ 2024 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11,1 TB SSD,39.62 cm (15.6 Inch) Display,Office Home & Student 2021,103990.0,146890.0,Free delivery,Lowest price since launch,"Upto ?28,000 Off on Exchange",3.0,Lenovo,Intel,Intel
GIGABYTE AERO 5 KE4 Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,1 TB SSD,39.62 cm (15.6 inch) Display,2 Year Carry-in Warranty,113890.0,163953.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",4.0,GIGABYTE,Intel,Intel
MSI Modern 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-289IN T...,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty,51990.0,77990.0,Free delivery,EOSS Special Deal,"Upto ?30,000 Off on Exchange",4.0,MSI,Intel,Intel
"ASUS Vivobook S 15 OLED (2024) - AI Powered, Intel EVO H-Series, Intel Core Ultra 7 155H - (16 GB/1 TB...",Intel Core Ultra 7 Processor,16 GB LPDDR5X RAM,Windows 11,1 TB SSD,39.62 cm (15.6 Inch) Display,Microsoft Office Home & Student 2021,111990.0,122990.0,Free delivery,Save extra with combo offers,"Upto ?30,000 Off on Exchange",4.0,ASUS,Intel,Intel
ASUS ROG Ally AMD Ryzen Z1 HexaCore Zen4 - (16 GB/512 GB SSD/Windows 11 Home) RC71L-NH019W Handheld Ga...,AMD Ryzen Z1 HexaCore Processor,16 GB LPDDR5 RAM,Windows 11,512 GB SSD,17.78 cm (7 Inch) Touchscreen Display,1 Year Onsite Warranty,52990.0,75990.0,Free delivery,EOSS Special Deal,"Upto ?28,000 Off on Exchange",4.0,ASUS,AMD,AMD
ASUS ROG Flow Z13 (2023) Intel H-Series Intel Core i9 13th Gen 13900H - (16 GB/1 TB SSD/Windows 11 Hom...,Intel Core i9 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11,1 TB SSD,34.04 cm (13.4 Inch) Display,1 Year Onsite Warranty,206990.0,251990.0,Free delivery,Bank Offer,,4.0,ASUS,Intel,Intel
Lenovo IdeaPad Gaming 3 Intel Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Gr...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 10,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,52200.0,80000.0,Free delivery,Bank Offer,,4.0,Lenovo,Intel,Intel
Acer Nitro 5 AMD Ryzen 5 Hexa Core 5600H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NV...,Free upgrade to Windows 11 when available,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,1 TB HDD,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,89999.0,139000.0,Free delivery,Bank Offer,,4.0,Acer,Free,Free
ASUS Vivobook S 15 OLED (2023) Intel EVO H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Wi...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,80667.0,89990.0,Free delivery,Bank Offer,,4.0,ASUS,Intel,Intel
HP Pavilion x360 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14-ek0137TU Thin and...,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty,58499.0,65628.0,Free delivery,EOSS Special Deal,"Upto ?28,000 Off on Exchange",4.0,HP,Intel,Intel
MSI GF63 Intel Core i5 12th Gen 12450H - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,1 TB HDD|256 GB SSD,39.62 cm (15.6 Inch) Display,2 Year Carry-in Warranty,57990.0,86990.0,Free delivery,Lowest Price in 30 days,"Upto ?30,000 Off on Exchange",3.0,MSI,Intel,Intel
Apple 2023 Macbook Air Apple M2 - (8 GB/256 GB SSD/macOS Ventura) MQKP3HN/A,Apple M2 Processor,8 GB Unified Memory RAM,Mac OS,256 GB SSD,38.86 cm (15.3 Inch) Display,"Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos",122990.0,134900.0,Free delivery,Save extra with combo offers,"Upto ?33,000 Off on Exchange",4.0,Apple,Apple,Apple
DELL Inspiron Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Premium Support,79990.0,103436.0,Free delivery,Bank Offer,,4.0,DELL,Intel,Intel
MSI Katana 15 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11,1 TB SSD,39.62 cm (15.6 Inch) Display,2 Year Carry-in Warranty,129990.0,179990.0,Free delivery,Lowest price since launch,"Upto ?30,000 Off on Exchange",4.0,MSI,Intel,Intel
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty,54099.0,85000.0,Free delivery,Bank Offer,,3.0,Lenovo,Intel,Intel
Lenovo IdeaPad Gaming 3 Intel Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Gr...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 10,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,49990.0,92500.0,Free delivery,Bank Offer,,4.0,Lenovo,Intel,Intel
ASUS TUF Gaming F15 Intel Core i5 10th Gen 10300H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,"Windows 11 Home, Microsoft Office Home & Student 2021, 1 Year McAfee",52399.0,75999.0,Free delivery,Bank Offer,,3.0,ASUS,Intel,Intel
ASUS Vivobook 15 Touch Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ501W...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Touchscreen Display,Microsoft Office Home & Student 2021,63999.0,74990.0,Free delivery,Bank Offer,,3.0,ASUS,Intel,Intel
DELL Inspiron Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5430 Thin and ...,Intel Core i5 Processor (13th Gen),8 GB LPDDR5 RAM,Windows 11,512 GB SSD,35.56 cm (14 Inch) Display,Win 11 + Office H&S 2021,59300.0,84416.0,Free delivery,Bank Offer,,3.0,DELL,Intel,Intel
ASUS ExpertBook B9 Intel Core i7 10th Gen 10510U - (16 GB/1 TB SSD/Windows 10 Pro) ExpertBook B9 B9450...,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,Windows 10,1 TB SSD,35.56 cm (14 inch) Display,3 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,98063.0,202990.0,Free delivery,Lowest price in the year,"Upto ?28,000 Off on Exchange",3.0,ASUS,Intel,Intel
